team_id,nfl_season,nfl_week,outcome_name,observed_prediction,counterfactual_prediction,mis_value,mis_z,interval_50_low,interval_50_high,interval_90_low,interval_90_high,low_confidence_flag,model_version,data_version,generated_at
NYG,2024,1,win_pct,0.206549,0.258311,-0.051762,-1.080340,-0.075649,-0.027874,-0.110062,0.006539,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
NYJ,2024,1,offensive_epa_per_play,-0.025326,-0.018870,-0.006456,-0.080398,-0.009893,-0.003019,-0.014845,0.001933,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
NYJ,2024,1,point_diff_per_game,-5.104688,5.144671,-10.249359,-0.739452,-12.275399,-8.223319,-15.194218,-5.304500,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
NYJ,2024,1,win_pct,0.340129,0.359223,-0.019094,0.198149,-0.042981,0.004793,-0.077394,0.039206,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
PHI,2024,1,offensive_epa_per_play,0.050690,0.048680,0.002009,2.666856,-0.001428,0.005446,-0.006380,0.010398,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
PHI,2024,1,point_diff_per_game,7.084748,14.741166,-7.656419,0.482164,-9.682458,-5.630379,-12.601278,-2.711559,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
PHI,2024,1,win_pct,0.810808,0.762832,0.047976,2.822996,0.024089,0.071863,-0.010324,0.106276,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
PIT,2024,1,offensive_epa_per_play,0.012472,0.023346,-0.010874,-1.514403,-0.014311,-0.007437,-0.019263,-0.002485,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
PIT,2024,1,point_diff_per_game,1.398174,11.142122,-9.743948,-0.501337,-11.769988,-7.717908,-14.688808,-4.799089,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
PIT,2024,1,win_pct,0.564978,0.611463,-0.046485,-0.873836,-0.070372,-0.022598,-0.104785,0.011815,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
SEA,2024,1,offensive_epa_per_play,0.012818,0.014902,-0.002083,1.338614,-0.005521,0.001354,-0.010472,0.006305,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
SEA,2024,1,point_diff_per_game,2.745779,9.942441,-7.196661,0.698770,-9.222701,-5.170621,-12.141521,-2.251802,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
SEA,2024,1,win_pct,0.579550,0.561007,0.018543,1.671091,-0.005344,0.042430,-0.039757,0.076843,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
SF,2024,1,offensive_epa_per_play,-0.016659,-0.010432,-0.006226,-0.005989,-0.009664,-0.002789,-0.014615,0.002162,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
SF,2024,1,point_diff_per_game,-2.769423,6.343396,-9.112819,-0.203993,-11.138859,-7.086780,-14.057679,-4.167960,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
SF,2024,1,win_pct,0.394504,0.409639,-0.015135,0.353073,-0.039022,0.008752,-0.073435,0.043165,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
TB,2024,1,offensive_epa_per_play,0.016943,0.023346,-0.006403,-0.063388,-0.009840,-0.002966,-0.014792,0.001985,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
TB,2024,1,point_diff_per_game,5.532933,11.142122,-5.609189,1.446678,-7.635229,-3.583149,-10.554048,-0.664330,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
TB,2024,1,win_pct,0.585980,0.611463,-0.025483,-0.051916,-0.049370,-0.001596,-0.083784,0.032817,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
TEN,2024,1,offensive_epa_per_play,-0.040464,-0.035759,-0.004704,0.488046,-0.008141,-0.001267,-0.013093,0.003685,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
TEN,2024,1,point_diff_per_game,-7.421903,2.745308,-10.167211,-0.700750,-12.193251,-8.141172,-15.112071,-5.222352,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
TEN,2024,1,win_pct,0.243453,0.258311,-0.014857,0.363938,-0.038745,0.009030,-0.073158,0.043443,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
WAS,2024,1,offensive_epa_per_play,0.041307,0.040236,0.001071,2.362553,-0.002366,0.004509,-0.007317,0.009460,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
WAS,2024,1,point_diff_per_game,6.557804,13.541485,-6.983681,0.799112,-9.009721,-4.957641,-11.928541,-2.038822,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
WAS,2024,1,win_pct,0.752529,0.712375,0.040154,2.516868,0.016267,0.064041,-0.018146,0.098454,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
