team_id,nfl_season,nfl_week,outcome_name,observed_prediction,counterfactual_prediction,mis_value,mis_z,interval_50_low,interval_50_high,interval_90_low,interval_90_high,low_confidence_flag,model_version,data_version,generated_at
BAL,2018,1,offensive_epa_per_play,0.019302,0.019765,-0.000463,-0.927932,-0.003835,0.002908,-0.008693,0.007766,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2018,1,point_diff_per_game,3.542270,4.404280,-0.862010,0.645281,-2.998180,1.274160,-6.075659,4.351640,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2018,1,win_pct,0.613944,0.618229,-0.004285,0.997310,-0.031383,0.022813,-0.070422,0.061852,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2019,1,offensive_epa_per_play,0.060248,0.060455,-0.000206,-0.369544,-0.003578,0.003165,-0.008436,0.008023,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2019,1,point_diff_per_game,9.047923,10.163383,-1.115459,0.413972,-3.251630,1.020711,-6.329109,4.098190,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2019,1,win_pct,0.865238,0.874910,-0.009671,0.199034,-0.036769,0.017426,-0.075808,0.056465,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2020,1,offensive_epa_per_play,0.033219,0.032929,0.000290,0.709226,-0.003082,0.003662,-0.007939,0.008520,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2020,1,point_diff_per_game,5.169948,6.267431,-1.097483,0.430378,-3.233653,1.038687,-6.311132,4.116167,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2020,1,win_pct,0.689749,0.701269,-0.011520,-0.074889,-0.038618,0.015578,-0.077657,0.054617,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2021,1,offensive_epa_per_play,0.000193,0.000299,-0.000106,-0.151284,-0.003478,0.003266,-0.008335,0.008123,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2021,1,point_diff_per_game,-0.689008,1.648972,-2.337979,-0.701754,-4.474149,-0.201809,-7.551629,2.875670,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2021,1,win_pct,0.488288,0.495427,-0.007139,0.574315,-0.034237,0.019959,-0.073276,0.058998,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2022,1,offensive_epa_per_play,0.019081,0.018341,0.000740,1.686510,-0.002632,0.004112,-0.007489,0.008969,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2022,1,point_diff_per_game,0.331402,4.202696,-3.871294,-2.101125,-6.007464,-1.735124,-9.084943,1.342356,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2022,1,win_pct,0.583939,0.609245,-0.025306,-2.118056,-0.052404,0.001792,-0.091443,0.040830,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2023,1,offensive_epa_per_play,0.035900,0.035693,0.000208,0.529990,-0.003164,0.003579,-0.008022,0.008437,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2023,1,point_diff_per_game,7.424546,6.658623,0.765923,2.131005,-1.370247,2.902093,-4.447727,5.979572,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2023,1,win_pct,0.718865,0.718704,0.000161,1.656163,-0.026937,0.027259,-0.065976,0.066297,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2024,1,offensive_epa_per_play,0.035988,0.035693,0.000295,0.719465,-0.003077,0.003667,-0.007934,0.008524,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2024,1,point_diff_per_game,5.711726,6.658623,-0.946897,0.567810,-3.083067,1.189273,-6.160546,4.266753,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2024,1,win_pct,0.709143,0.718704,-0.009562,0.215292,-0.036660,0.017536,-0.075699,0.056575,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2025,1,offensive_epa_per_play,0.000243,0.000299,-0.000055,-0.041742,-0.003427,0.003316,-0.008285,0.008174,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2025,1,point_diff_per_game,0.597479,1.648972,-1.051493,0.472351,-3.187663,1.084677,-6.265142,4.162157,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2025,1,win_pct,0.482075,0.495427,-0.013352,-0.346421,-0.040450,0.013746,-0.079489,0.052785,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2026,1,offensive_epa_per_play,0.049152,0.049166,-0.000015,0.047279,-0.003386,0.003357,-0.008244,0.008215,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2026,1,point_diff_per_game,8.528813,8.565683,-0.036871,1.398340,-2.173041,2.099300,-5.250520,5.176779,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2026,1,win_pct,0.805087,0.803701,0.001386,1.837765,-0.025712,0.028484,-0.064751,0.067523,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
