player,position,team,from_team,contract_aav,contract_total,contract_years,age,height,weight,experience,college,draft_year,draft_round,draft_pick,pfr_slug,source_url,import_method,imported_at
Tommy Townsend,P,TEN,HOU,2500000,5000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Tony Adams,FS,TEN,NYJ,2140000,2140000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Wan'dale Robinson,WR,TEN,NYG,17500000,70000000,4,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Ahkello Witherspoon,CB,WAS,LAR,1412500,1412500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Amik Robertson,CB,WAS,DET,7510000,15020000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Charles Omenihu,ED,WAS,KC,4000000,4000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Chig Okonkwo,TE,WAS,TEN,9000000,27000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
D.J. Davidson,DL,WAS,NYG,1325000,1325000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Dyami Brown,WR,WAS,JAX,1750000,1750000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Foster Sarell,LT,WAS,LAC,1215000,1215000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Jerome Ford,RB,WAS,CLE,1402500,1402500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
K’Lavon Chaisson,ED,WAS,NE,11000000,11000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Leo Chenal,LB,WAS,KC,8250000,24750000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Nick Cross,S,WAS,IND,6500000,13000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Odafe Oweh,ED,WAS,LAC,24000000,96000000,4,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Rachaad White,RB,WAS,TB,2000000,2000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Tim Settle,DL,WAS,HOU,7830000,23490000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Van Jefferson,WR,WAS,TEN,1402500,1402500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
